alpha_z,epsilon,seed,ate_lower,ate_upper,ate_width,true_ate,coverage,cate_width_z0,cate_width_z1,feasible,lp_status,instrument_strength
0.75,0.2,46,-0.13341997727115262,0.5484323326173579,0.6818523098885105,0.2131249618505535,True,0.6937099189978624,0.6699947007791587,True,optimal,0.1761152281784365
0.75,0.2,43,-0.1695513853914563,0.5631764607793024,0.7327278461707587,0.2131249618505535,True,0.7258303523465606,0.7396253399949568,True,optimal,0.1471741053938468
0.75,0.2,47,-0.14385146766322388,0.5720344823140204,0.7158859499772443,0.2131249618505535,True,0.7622860962854539,0.6694858036690348,True,optimal,0.17175356948716758
0.75,0.2,49,-0.14462675899893795,0.5514310468557015,0.6960578058546395,0.2131249618505535,True,0.6906641441033166,0.7014514676059624,True,optimal,0.17243351187873313
0.75,0.2,50,-0.13839079017014555,0.5574426943623184,0.695833484532464,0.2131249618505535,True,0.6983335091179932,0.6933334599469347,True,optimal,0.16665383776469211
0.75,0.2,45,-0.14595758691664185,0.552353927263763,0.6983115141804048,0.2131249618505535,True,0.6777362212023221,0.7188868071584875,True,optimal,0.15351142761316883
0.75,0.2,51,-0.14845056315151017,0.5692006178628294,0.7176511810143396,0.2131249618505535,True,0.7212787557696445,0.7140236062590346,True,optimal,0.16719211544024148
0.75,0.2,52,-0.13178255373528414,0.5738140210657164,0.7055965748010006,0.2131249618505535,True,0.7052436532682258,0.7059494963337754,True,optimal,0.16940823205244004
0.75,0.2,53,-0.11423334686629438,0.5814647201756227,0.6956980670419171,0.2131249618505535,True,0.7083559616347823,0.6830401724490518,True,optimal,0.17245191874421673
0.75,0.2,56,-0.17186602015483554,0.5607106894619855,0.7325767096168211,0.2131249618505535,True,0.7472607957038437,0.7178926235297984,True,optimal,0.17870309980433663
0.75,0.2,57,-0.14147381514416923,0.5416701242329923,0.6831439393771616,0.2131249618505535,True,0.6840120665748599,0.6822758121794632,True,optimal,0.15378002058349727
0.75,0.2,54,-0.12305427428042714,0.5391997795592058,0.662254053839633,0.2131249618505535,True,0.6476843847436946,0.6768237229355714,True,optimal,0.16742065844530463
0.75,0.2,55,-0.14940367394842458,0.5824308905878092,0.7318345645362337,0.2131249618505535,True,0.7169547057469257,0.7467144233255418,True,optimal,0.15984462723593162
0.75,0.2,59,-0.13495986048394204,0.555578954329608,0.6905388148135501,0.2131249618505535,True,0.6716200541494028,0.7094575754776973,True,optimal,0.15794474267478553
0.75,0.2,60,-0.13053462397519733,0.5494124842741712,0.6799471082493685,0.2131249618505535,True,0.7074966339529103,0.6523975825458268,True,optimal,0.17351802776288439
0.75,0.2,58,-0.1645923996383838,0.5753504559705446,0.7399428556089284,0.2131249618505535,True,0.736664403346931,0.7432213078709258,True,optimal,0.16867819181617105
0.75,0.2,61,-0.14238314481793946,0.5660555560281323,0.7084387008460717,0.2131249618505535,True,0.7071178406418581,0.7097595610502854,True,optimal,0.16605055107983036
0.75,0.2,62,-0.1406720791740117,0.5761598980000836,0.7168319771740953,0.2131249618505535,True,0.7126753439747715,0.7209886103734191,True,optimal,0.15371337756080783
0.75,0.2,63,-0.12190725375662492,0.5604165137255966,0.6823237674822216,0.2131249618505535,True,0.6974860411350303,0.6671614938294128,True,optimal,0.157444320901594
0.75,0.2,67,-0.17613491756000854,0.5486973700266337,0.7248322875866422,0.2131249618505535,True,0.7112364105355629,0.7384281646377215,True,optimal,0.1541316947120448
0.75,0.2,66,-0.13014822395372705,0.5476795201795202,0.6778277441332472,0.2131249618505535,True,0.705035449516517,0.6506200387499774,True,optimal,0.176314810821397
0.75,0.2,65,-0.12083403234220436,0.5806622772119611,0.7014963095541654,0.2131249618505535,True,0.7074394789811689,0.695553140127162,True,optimal,0.16341708542713562
0.75,0.2,64,-0.1470312013119751,0.549092293638207,0.6961234949501821,0.2131249618505535,True,0.673354970278182,0.7188920196221822,True,optimal,0.1802539697168537
0.75,0.2,69,-0.13998544791868783,0.5533686277288631,0.6933540756475509,0.2131249618505535,True,0.7101497155143677,0.6765584357807342,True,optimal,0.1721501440516413
0.75,0.2,68,-0.1437453764373141,0.5770981620888489,0.720843538526163,0.2131249618505535,True,0.7402298750914429,0.7014572019608831,True,optimal,0.1657479986771181
0.75,0.2,70,-0.14556571397298124,0.5656832216994135,0.7112489356723948,0.2131249618505535,True,0.709364442910561,0.7131334284342286,True,optimal,0.17558220242119538
0.75,0.2,71,-0.12283911116462898,0.5546090011475859,0.6774481123122149,0.2131249618505535,True,0.6616441469746472,0.6932520776497826,True,optimal,0.18536202880548547
0.75,0.2,72,-0.14811146070730008,0.5690237392743657,0.7171351999816657,0.2131249618505535,True,0.7132985694169716,0.7209718305463599,True,optimal,0.17149257116048489
0.75,0.2,73,-0.14393159680705447,0.5674888342885003,0.7114204310955548,0.2131249618505535,True,0.7117767202329595,0.71106414195815,True,optimal,0.16830984819637262
0.75,0.2,74,-0.12899474967021096,0.5721590281306006,0.7011537778008116,0.2131249618505535,True,0.7122404042915069,0.6900671513101162,True,optimal,0.1662810249556591
0.75,0.2,76,-0.13356157295922455,0.5510386956655415,0.6846002686247661,0.2131249618505535,True,0.6681008881647978,0.7010996490847343,True,optimal,0.1586055021092293
0.75,0.2,75,-0.15699829638803586,0.5727635646467176,0.7297618610347535,0.2131249618505535,True,0.7251175359152093,0.7344061861542976,True,optimal,0.15509567958161308
0.75,0.2,78,-0.12330170246652983,0.5583646456611622,0.681666348127692,0.2131249618505535,True,0.684307098698318,0.679025597557066,True,optimal,0.16114978289149018
0.75,0.2,80,-0.14428981410362662,0.5661217363050209,0.7104115504086476,0.2131249618505535,True,0.7114441385234558,0.7093789622938393,True,optimal,0.15969631818844388
0.75,0.2,79,-0.15929229327085792,0.5578680290643622,0.7171603223352201,0.2131249618505535,True,0.706659858050539,0.7276607866199012,True,optimal,0.17112803108876895
0.75,0.2,82,-0.12808904148124955,0.5649341656498523,0.6930232071311019,0.2131249618505535,True,0.6908638622696677,0.6951825519925361,True,optimal,0.16210589372994788
0.75,0.2,77,-0.12926912072115504,0.5646880077304065,0.6939571284515615,0.2131249618505535,True,0.7038078824061906,0.6841063744969325,True,optimal,0.1729106247824922
0.75,0.2,81,-0.13327158534302253,0.5459271823250745,0.6791987676680971,0.2131249618505535,True,0.6495863525996273,0.7088111827365668,True,optimal,0.18422024428671513
0.75,0.2,83,-0.14137531503626188,0.5607375329936305,0.7021128480298924,0.2131249618505535,True,0.6906803167017284,0.7135453793580564,True,optimal,0.1834826824935616
0.75,0.2,87,-0.162310280837623,0.5453114933428358,0.7076217741804588,0.2131249618505535,True,0.724607465813154,0.6906360825477635,True,optimal,0.16148945340508059
0.75,0.2,86,-0.13956542305173814,0.5807174405824976,0.7202828636342358,0.2131249618505535,True,0.6983246301910948,0.7422410970773767,True,optimal,0.1787675905801276
0.75,0.2,85,-0.13475968524647053,0.5380364206351934,0.6727961058816639,0.2131249618505535,True,0.6724372068107687,0.6731550049525592,True,optimal,0.15624556605685735
0.75,0.2,84,-0.12170396983877929,0.5566628508727929,0.6783668207115722,0.2131249618505535,True,0.66757186123872,0.6891617801844243,True,optimal,0.15650253989667617
0.75,0.2,88,-0.13332017064447732,0.5623219401363541,0.6956421107808314,0.2131249618505535,True,0.7035542842356848,0.687729937325978,True,optimal,0.16063621938796002
0.75,0.2,90,-0.13525588914118059,0.5618992109147256,0.6971551000559062,0.2131249618505535,True,0.7173669423851254,0.676943257726687,True,optimal,0.16777519437985955
0.75,0.2,89,-0.11175378950343617,0.5727047321875706,0.6844585216910067,0.2131249618505535,True,0.6711788259833531,0.6977382173986604,True,optimal,0.16704589603418896
0.75,0.2,91,-0.13885538353031912,0.5739960104520881,0.7128513939824073,0.2131249618505535,True,0.702674815670441,0.7230279722943735,True,optimal,0.17322706262109744
1.0,0.05,42,0.17488136353140216,0.26636953632641847,0.09148817279501631,0.2131249618505535,True,0.10423389113356651,0.0787424544564661,True,optimal,0.19856199130829555
1.0,0.05,44,0.1511371534010399,0.24275322931599452,0.09161607591495463,0.2131249618505535,True,0.08792710184307317,0.09530504998683609,True,optimal,0.22456610461095527
1.0,0.05,46,0.1665800227288473,0.24843233261735798,0.08185230988851067,0.2131249618505535,True,0.09370991899786252,0.06999470077915881,True,optimal,0.22213363554138166
1.0,0.05,47,0.156148532336776,0.27203448231402044,0.11588594997724444,0.2131249618505535,True,0.16228609628545398,0.0694858036690349,True,optimal,0.21589789522794567
1.0,0.05,43,0.13044861460854368,0.2631764607793025,0.13272784617075883,0.2131249618505535,True,0.1258303523465607,0.13962533999495697,True,optimal,0.20131360351674743
1.0,0.05,45,0.1540424130833581,0.25235392726376304,0.09831151418040496,0.2131249618505535,True,0.07773622120232226,0.11888680715848765,True,optimal,0.19430302696696533
1.0,0.05,49,0.15537324100106198,0.2514310468557016,0.09605780585463963,0.2131249618505535,True,0.09066414410331669,0.10145146760596258,True,optimal,0.21715874252454137
1.0,0.05,50,0.16160920982985438,0.25744269436231854,0.09583348453246415,0.2131249618505535,True,0.09833350911799332,0.09333345994693498,True,optimal,0.2146206755065002
1.0,0.05,51,0.15154943684848965,0.26920061786282945,0.1176511810143398,0.2131249618505535,True,0.12127875576964464,0.11402360625903496,True,optimal,0.21186156153910984
1.0,0.05,52,0.16821744626471585,0.2738140210657165,0.10559657480100065,0.2131249618505535,True,0.10524365326822593,0.10594949633377537,True,optimal,0.217305193211627
1.0,0.05,48,0.1381992035055471,0.26374955075208273,0.12555034724653563,0.2131249618505535,True,0.11814934031255087,0.1329513541805204,True,optimal,0.21496992727116793
1.0,0.05,53,0.1857666531337055,0.2814647201756227,0.09569806704191719,0.2131249618505535,True,0.10835596163478234,0.08304017244905204,True,optimal,0.2127793294050273
1.0,0.05,57,0.15852618485583064,0.2416701242329925,0.08314393937716186,0.2131249618505535,True,0.08401206657486016,0.08227581217946356,True,optimal,0.20558316862095494
1.0,0.05,54,,,,0.2131249618505535,False,,,False,infeasible,0.21473802134374065
1.0,0.05,58,0.1354076003616161,0.2753504559705445,0.13994285560892844,0.2131249618505535,True,0.13666440334693108,0.1432213078709258,True,optimal,0.2103448584828378
1.0,0.05,56,0.1281339798451644,0.26071068946198567,0.13257670961682128,0.2131249618505535,True,0.14726079570384376,0.11789262352979879,True,optimal,0.22615727495708615
1.0,0.05,55,0.15059632605157536,0.2824308905878093,0.13183456453623393,0.2131249618505535,True,0.11695470574692579,0.14671442332554208,True,optimal,0.2091602472037255
1.0,0.05,61,0.15761685518206042,0.2660555560281323,0.10843870084607188,0.2131249618505535,True,0.10711784064185836,0.10975956105028539,True,optimal,0.21487945143711507
1.0,0.05,59,0.1650401395160579,0.2555789543296082,0.0905388148135503,0.2131249618505535,True,0.07162005414940309,0.10945757547769752,True,optimal,0.20404684002342033
1.0,0.05,60,0.1694653760248026,0.24941248427417123,0.07994710824936863,0.2131249618505535,True,0.10749663395291054,0.052397582545826715,True,optimal,0.21933635509381677
1.0,0.05,62,0.15932792082598818,0.2761598980000836,0.11683197717409544,0.2131249618505535,True,0.11267534397477164,0.12098861037341924,True,optimal,0.19774101823208123
1.0,0.05,64,0.15296879868802477,0.24909229363820706,0.0961234949501823,0.2131249618505535,True,0.07335497027818227,0.11889201962218232,True,optimal,0.22485019309973842
1.0,0.05,68,0.15625462356268582,0.2770981620888489,0.12084353852616309,0.2131249618505535,True,0.1402298750914428,0.10145720196088337,True,optimal,0.21000110240158743
1.0,0.05,67,0.12386508243999139,0.24869737002663378,0.12483228758664239,0.2131249618505535,True,0.1112364105355631,0.13842816463772167,True,optimal,0.1982870268626461
1.0,0.05,63,0.178092746243375,0.26041651372559665,0.08232376748222164,0.2131249618505535,True,0.09748604113503045,0.06716149382941283,True,optimal,0.20203784892053633
1.0,0.05,65,0.17916596765779558,0.28066227721196124,0.10149630955416566,0.2131249618505535,True,0.10743947898116912,0.0955531401271622,True,optimal,0.2092462311557789
1.0,0.05,66,0.169851776046273,0.24767952017952027,0.07782774413324728,0.2131249618505535,True,0.10503544951651711,0.05062003874997745,True,optimal,0.2238959376380405
1.0,0.05,70,0.1544342860270187,0.26568322169941355,0.11124893567239486,0.2131249618505535,True,0.10936444291056113,0.11313342843422858,True,optimal,0.22194382306219518
1.0,0.05,69,0.1600145520813121,0.2533686277288632,0.0933540756475511,0.2131249618505535,True,0.11014971551436781,0.0765584357807344,True,optimal,0.2169526592805664
1.0,0.05,71,0.177160888835371,0.254609001147586,0.07744811231221499,0.2131249618505535,True,0.06164414697464726,0.09325207764978272,True,optimal,0.23145500605573277
1.0,0.05,72,0.1518885392926999,0.26902373927436574,0.11713519998166583,0.2131249618505535,True,0.1132985694169717,0.12097183054635996,True,optimal,0.2137460922872454
1.0,0.05,73,0.1560684031929454,0.26748883428850023,0.11142043109555483,0.2131249618505535,True,0.11177672023295959,0.11106414195815006,True,optimal,0.20935684403218469
1.0,0.05,74,0.17100525032978897,0.27215902813060067,0.1011537778008117,0.2131249618505535,True,0.11224040429150706,0.09006715131011633,True,optimal,0.21180754910451105
1.0,0.05,77,0.17073087927884484,0.26468800773040657,0.09395712845156173,0.2131249618505535,True,0.10380788240619077,0.0841063744969327,True,optimal,0.21644939217811843
1.0,0.05,80,0.15571018589637325,0.26612173630502106,0.11041155040864781,0.2131249618505535,True,0.11144413852345603,0.10937896229383959,True,optimal,0.20903973243436502
1.0,0.05,75,0.14300170361196418,0.27276356464671775,0.12976186103475357,0.2131249618505535,True,0.12511753591520935,0.13440618615429778,True,optimal,0.20490639884839934
1.0,0.05,76,0.16643842704077544,0.2510386956655417,0.08460026862476627,0.2131249618505535,True,0.06810088816479798,0.10109964908473457,True,optimal,0.2059463562591084
1.0,0.05,79,0.14070770672914207,0.25786802906436224,0.11716032233522017,0.2131249618505535,True,0.10665985805053901,0.12766078661990132,True,optimal,0.20947374480087488
1.0,0.05,81,,,,0.2131249618505535,False,,,False,infeasible,0.22849627141076778
1.0,0.05,78,0.17669829753347005,0.25836464566116224,0.08166634812769219,0.2131249618505535,True,0.0843070986983181,0.07902559755706628,True,optimal,0.21091899822361948
1.0,0.05,82,0.17191095851875027,0.2649341656498524,0.09302320713110213,0.2131249618505535,True,0.0908638622696678,0.09518255199253645,True,optimal,0.20799575805556636
1.0,0.05,83,0.15862468496373805,0.2607375329936306,0.10211284802989257,0.2131249618505535,True,0.0906803167017286,0.11354537935805653,True,optimal,0.2313026543641663
1.0,0.05,84,0.17829603016122064,0.25666285087279306,0.07836682071157242,0.2131249618505535,True,0.06757186123872028,0.08916178018442455,True,optimal,0.2065125020405295
1.0,0.05,87,0.13768971916237693,0.24531149334283597,0.10762177418045904,0.2131249618505535,True,0.1246074658131543,0.09063608254776379,True,optimal,0.20582245240207153
1.0,0.05,88,0.16667982935552256,0.26232194013635407,0.09564211078083151,0.2131249618505535,True,0.1035542842356848,0.08772993732597822,True,optimal,0.20255358802013002
1.0,0.05,85,0.16524031475352946,0.23803642063519342,0.07279610588166396,0.2131249618505535,True,0.0724372068107687,0.07315500495255922,True,optimal,0.20436314205846806
1.0,0.05,86,0.1604345769482618,0.2807174405824977,0.1202828636342359,0.2131249618505535,True,0.09832463019109483,0.14224109707737698,True,optimal,0.2243133369685706
1.0,0.05,90,0.1647441108588194,0.2618992109147256,0.09715510005590622,0.2131249618505535,True,0.11736694238512546,0.07694325772668698,True,optimal,0.21633240831020784
1.0,0.1,42,0.07488136353140229,0.36636953632641833,0.29148817279501604,0.2131249618505535,True,0.30423389113356625,0.27874245445646584,True,optimal,0.19856199130829555
1.0,0.05,91,0.1611446164696808,0.27399601045208816,0.11285139398240734,0.2131249618505535,True,0.10267481567044101,0.12302797229437368,True,optimal,0.21900529252954104
1.0,0.05,89,0.18824621049656376,0.2727047321875706,0.08445852169100682,0.2131249618505535,True,0.07117882598335334,0.09773821739866029,True,optimal,0.20982232864112993
1.0,0.1,43,0.03044861460854381,0.3631764607793024,0.33272784617075857,0.2131249618505535,True,0.32583035234656044,0.3396253399949567,True,optimal,0.20131360351674743
1.0,0.1,44,0.051137153401040025,0.3427532293159944,0.29161607591495436,0.2131249618505535,True,0.2879271018430729,0.2953050499868358,True,optimal,0.22456610461095527
1.0,0.1,48,0.03819920350554723,0.3637495507520826,0.32555034724653537,0.2131249618505535,True,0.3181493403125506,0.33295135418052013,True,optimal,0.21496992727116793
